"-aemia","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>-aemia</b>
<span class=""abrv""><i>suffix</i></span><div class=""content""><i>denoting</i> a specified condition of the blood."
"tryptophan","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>tryptophan</b> (<b>trip</b>-tŏ-fan) <span class=""abrv""><i>n.</i></span><div class=""content"">an essential amino acid. See also <a href=""entry://amino acid""><span class=""links"">AMINO ACID</span></a>."
"tsetse","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>tsetse</b> (<b>tet</b>-si) <span class=""abrv""><i>n.</i></span><div class=""content"">a large bloodsucking fly of tropical Africa belonging to the genus <i>Glossina</i>. Tsetse flies transmit the blood parasites that cause sleeping sickness, <i>Trypanosoma gambiense</i> and <i>T. rhodesiense</i>."
"TSH","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>TSH</b>
<span class=""abrv""><i>n.</i></span><div class=""content"">see <a href=""entry://thyroid-stimulating hormone""><span class=""links"">THYROID-STIMULATING HORMONE</span></a>."
"tsutsugamushi disease","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>tsutsugamushi disease</b> (tsoo-tsoo-gă-<b>moo</b>-shi) <span class=""abrv""><i>n.</i></span><div class=""content"">see <a href=""entry://scrub typhus""><span class=""links"">SCRUB TYPHUS</span></a>."
"tubal occlusion","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>tubal occlusion</b> (<b>tew</b>-bal) <span class=""abrv""><i>n.</i></span><div class=""content"">blocking of the Fallopian tubes. This is achieved by surgery as a means of sterilization; it is also a result of pelvic inflammatory disease."
"tubal pregnancy","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>tubal pregnancy</b>
<i>(oviducal pregnancy)</i>
<span class=""abrv""><i>n.</i></span><div class=""content"">see <a href=""entry://ectopic pregnancy""><span class=""links"">ECTOPIC PREGNANCY</span></a>."
"tube","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>tube</b> (tewb) <span class=""abrv""><i>n.</i></span><div class=""content""><span color=""red""><b><i>(in anatomy)</b></i></span> a long hollow cylindrical structure, e.g. a Fallopian tube."
"tuber","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>tuber</b> (<b>tew</b>-ber) <span class=""abrv""><i>n.</i></span><div class=""content""><span color=""red""><b><i>(in anatomy)</b></i></span> a thickened or swollen part."
"tubercle","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>tubercle</b> (<b>tew</b>-ber-kŭl) <span class=""abrv""><i>n.</i></span>
<br class=""nLine"" /><b>1</b>
<span color=""red""><b><i>(in anatomy)</b></i></span> a small rounded protuberance on a bone.
<br class=""nLine"" /><b>2</b> the specific nodular lesion of tuberculosis."
"tubercular","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>tubercular</b> (tew-<b>ber</b>-kew-ler) <span class=""abrv""><i>adj.</i></span><div class=""content"">having small rounded swellings or nodules, not necessarily caused by tuberculosis."
"tuberculide","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>tuberculide</b> (tew-<b>ber</b>-kew-lyd) <span class=""abrv""><i>n.</i></span><div class=""content"">an eruption of the skin that arises in response to an internal focus of tuberculosis."
"tuberculin","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>tuberculin</b> (tew-<b>ber</b>-kew-lin) <span class=""abrv""><i>n.</i></span><div class=""content"">a protein extract from cultures of tubercle bacilli, used to test whether a person has suffered from or been in contact with tuberculosis (see <a href=""entry://Mantoux test""><span class=""links"">MANTOUX TEST</span></a>)."
"tuberculoma","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>tuberculoma</b> (tew-ber-kew-<b>loh</b>-mă) <span class=""abrv""><i>n.</i></span><div class=""content"">a mass of cheeselike material resembling a tumour, seen in some cases of tuberculosis. Tuberculomas are found in a variety of sites, including the lung or brain."
"tuberculosis","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>tuberculosis</b> (tew-ber-kew-<b>loh</b>-sis) <span class=""abrv""><i>n.</i></span><div class=""content"">an infectious disease caused by the bacillus <i>Mycobacterium tuberculosis</i> and characterized by the formation of nodular lesions (tubercles) in the tissues. In the most common form of the disease (<i>pulmonary t.</i> ) the bacillus is inhaled into the lungs where it sets up a primary tubercle and spreads to the nearest lymph nodes (the <i>primary complex</i> ). Many people become infected but show no symptoms. Others develop a chronic infection and can transmit the bacillus by coughing and sneezing. Symptoms of the active disease include fever, night sweats, weight loss, and the spitting of blood. In some cases the bacilli spread from the lungs to the bloodstream, setting up millions of tiny tubercles throughout the body (<i>miliary t.</i> ). Bacilli entering by the mouth, usually in infected cows' milk, set up a primary complex in abdominal lymph nodes, leading to peritonitis, and sometimes spread to other organs, joints, and bones (see <a href=""entry://Pott's disease""><span class=""links"">POTT'S DISEASE</span></a>).
<br class=""nLine"" />Tuberculosis is curable by various combinations of the antibiotics streptomycin, ethambutol, isoniazid (INH), rifampicin, and pyrazinamide. Preventive measures in the UK include the detection of cases by X-ray screening of vulnerable populations and inoculation with BCG vaccine."
"tuberculous","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>tuberculous</b> (tew-<b>ber</b>-kew-lŭs) <span class=""abrv""><i>adj.</i></span><div class=""content"">relating to or affected with tuberculosis."
"tuberose","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>tuberose</b> (<b>tew</b>-ber-ohz) <span class=""abrv""><i>adj.</i></span><div class=""content"">see <a href=""entry://tuberous""><span class=""links"">TUBEROUS</span></a>."
"tuberosity","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>tuberosity</b> (tew-ber-<b>os</b>-iti) <span class=""abrv""><i>n.</i></span><div class=""content"">a large rounded protuberance on a bone."
"tuberous","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>tuberous</b>
<i>(tuberose)</i> (<b>tew</b>-ber-ŭs) <span class=""abrv""><i>adj.</i></span><div class=""content"">knobbed; having nodules or rounded swellings. <i>t. sclerosis</i> (<i>epiloia</i> , <i>Bourneville's disease</i> ) a hereditary disorder in which the brain, eyes, skin, and other organs are studded with small plaques or tumours. Symptoms include epilepsy, mental retardation, and behavioural disorders."
"tubo-","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>tubo-</b>
<span class=""abrv""><i>prefix</i></span><div class=""content""><i>denoting</i> a tube, especially a Fallopian tube or the Eustachian tube."
"tubo-ovarian","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>tubo-ovarian</b> (tew-boh-oh-<b>vair</b>-iăn) <span class=""abrv""><i>adj.</i></span><div class=""content"">relating to or occurring in a Fallopian tube and an ovary."
"tuboabdominal","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>tuboabdominal</b> (tew-boh-ab-<b>dom</b>-inăl) <span class=""abrv""><i>adj.</i></span><div class=""content"">relating to or occurring in a Fallopian tube and the abdomen."
"tubocurarine","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>tubocurarine</b> (tew-boh-kewr-<b>ar</b>-een) <span class=""abrv""><i>n.</i></span><div class=""content"">a drug given by intravenous injection to produce relaxation of voluntary muscles before surgery and in such conditions as tetanus, encephalitis, and poliomyelitis (see <a href=""entry://muscle relaxant""><span class=""links"">MUSCLE RELAXANT</span></a>). Trade names: <i>Jexin</i> , <i>Tubarine</i> ."
"tubotympanal","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>tubotympanal</b> (tew-boh-<b>timp</b>-ăn-ăl) <span class=""abrv""><i>adj.</i></span><div class=""content"">relating to the tympanic cavity and the Eustachian tube."
"tubule","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>tubule</b> (<b>tew</b>-bewl) <span class=""abrv""><i>n.</i></span><div class=""content""><span color=""red""><b><i>(in anatomy)</b></i></span> a small cylindrical hollow structure. See also <a href=""entry://renal""><span class=""links"">RENAL (TUBULE)</span></a>, <a href=""entry://seminiferous tubule""><span class=""links"">SEMINIFEROUS TUBULE</span></a>."
"tularaemia","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>tularaemia</b>
<i>(rabbit fever)</i>(tew-lă-<b>ree</b>-miă) <span class=""abrv""><i>n.</i></span><div class=""content"">a disease of rodents and rabbits, caused by the bacterium <i>Francisella tularensis</i>, that may be transmitted to man. Symptoms include an ulcer at the site of infection, inflamed and ulcerating lymph nodes, headache, aching pains, loss of weight, and a fever lasting several weeks. Treatment with chloramphenicol, streptomycin, or tetracycline is effective."
"tulle gras","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>tulle gras</b> (tewl grah) <span class=""abrv""><i>n.</i></span><div class=""content"">a soft dressing consisting of open-woven silk (or other material) impregnated with a waterproof soft paraffin wax."
"tumefaction","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>tumefaction</b> (tew-mi-<b>fak</b>-shŏn) <span class=""abrv""><i>n.</i></span><div class=""content"">the process in which a tissue becomes swollen and tense by accumulation within it of fluid under pressure."
"tumescence","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>tumescence</b> (tew-<b>mes</b>-ĕns) <span class=""abrv""><i>n.</i></span><div class=""content"">a swelling, or the process of becoming swollen, usually because of an accumulation of blood or other fluid within the tissues."
"tumid","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>tumid</b> (<b>tew</b>-mid) <span class=""abrv""><i>adj.</i></span><div class=""content"">swollen."
"tumor","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>tumor</b> (<b>tew</b>-mer) <span class=""abrv""><i>n.</i></span><div class=""content"">swelling: one of the four classical signs of inflammation in a tissue. See also <a href=""entry://calor""><span class=""links"">CALOR</span></a>, <a href=""entry://dolor""><span class=""links"">DOLOR</span></a>, <a href=""entry://rubor""><span class=""links"">RUBOR</span></a>."
"tumour","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>tumour</b> (<b>tew</b>-mer) <span class=""abrv""><i>n.</i></span><div class=""content"">any abnormal swelling in or on a part of the body. The term is usually applied to an abnormal growth of tissue, which may be benign or malignant. Compare <a href=""entry://cyst""><span class=""links"">CYST</span></a>."
"tunica","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>tunica</b> (<b>tew</b>-nik-ă) <span class=""abrv""><i>n.</i></span><div class=""content"">a covering or layer of an organ or part; for example, a layer of the wall of a blood vessel (see <a href=""entry://adventitia""><span class=""links"">ADVENTITIA</span></a>, <a href=""entry://intima""><span class=""links"">INTIMA</span></a>, <a href=""entry://media""><span class=""links"">MEDIA</span></a>)."
"tunnel","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>tunnel</b> (<b>tun</b>-ĕl) <span class=""abrv""><i>n.</i></span><div class=""content""><span color=""red""><b><i>(in anatomy)</b></i></span> a canal or hollow groove."
"TUR","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>TUR</b>
<i>(TURP)</i>
<span class=""abrv""><i>n.</i></span><div class=""content"">transurethral resection of the prostate: see RESECTION."
"turbinate bone","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>turbinate bone</b> (<b>ter</b>-bin-ayt) <span class=""abrv""><i>n.</i></span><div class=""content"">see <a href=""entry://nasal""><span class=""links"">NASAL (CONCHA)</span></a>."
"turbinectomy","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>turbinectomy</b> (ter-bin-<b>ek</b>-tŏmi) <span class=""abrv""><i>n.</i></span><div class=""content"">the surgical removal of one of the turbinate bones."
"turgescence","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>turgescence</b> (ter-<b>jes</b>-ĕns) <span class=""abrv""><i>n.</i></span><div class=""content"">a swelling, or the process by which a swelling arises in tissues, usually by the accumulation of blood or other fluid under pressure."
"turgid","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>turgid</b> (<b>ter</b>-jid) <span class=""abrv""><i>adj.</i></span><div class=""content"">swollen and congested, especially with blood."
"turgor","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>turgor</b> (<b>ter</b>-ger) <span class=""abrv""><i>n.</i></span><div class=""content"">a state of being swollen or distended."
"Turner's syndrome","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>Turner's syndrome</b> (<b>ter</b>-nerz) <span class=""abrv""><i>n.</i></span><div class=""content"">a genetic defect in women in which there is only one X chromosome instead of the usual two. Affected women are infertile: they have female external genitalia but no ovaries. Characteristically they are short and have variable developmental defects. [H. H. Turner (1892&ndash;1970), US endocrinologist]"
"turricephaly","<link rel=""stylesheet"" type=""text/css"" href=""mystyle.css"" />
<b>turricephaly</b> (tu-ri-<b>sef</b>-ăli) <span class=""abrv""><i>n.</i></span><div class=""content"">see <a href=""entry://oxycephaly""><span class=""links"">OXYCEPHALY</span></a>."
